title,company,description,onsite_remote,salary,location,criteria,posted_date,link 
Data Scientist,Altus Group,"Job CategoryData SolutionsOpportunity Awaits at Altus Group!Altus Group is seeking a Data Scientist to support Altus Labs, the firm's commercial real estate (CRE) hub for innovation, focused on applying new data, methodologies, and tech to drive better client investment and operating outcomes. The Data Scientist will support the development of new analytics and data solutions through statistical modeling, feature engineering, machine learning and interpretation, and will work with other Data Scientists and Economists in the broader Data & Analytics group.Key ResponsibilitiesData ScienceResponsibilities Will IncludeThe Data Scientist will be part of a team dedicated to rapid iteration on a vast set of CRE and other economic/demographic data sets.Advanced analysis: Mining and analyzing data to build and improve analytics and existing CRE performance models.Data science experimentation and testing: Data wrangling, data visualization, feature engineering, model selection, tuning, and maintenance/enhancement of CRE models and analytics.Setting standards: Collaborating with other Data Scientists to implement processes and tools to monitor and analyze CRE model/analytics performance and accuracy. Work will involve evaluating the use of new internal and external data sets.Communication and collaborationThe Data Scientist Will Also Be Responsible ForTranslating and summarizing data science experiments to make go/no-go recommendations on the use of new econometrics or ML techniques and new data sets.Establishing new modeling approaches as part of the Data & Analytics team at Altus by sharing and documenting best practices based on solid statistical/econometric/ML principles.Who You AreA collaborative communicator. You are able to work independently but enjoy collaborating with a broader team to share ideas, questions, and insights regarding data and the use of different modeling approaches.A scientist at heart. You are thoughtful and rigorous about modeling methodology and setting standards for exploration and experimentation. You creatively apply existing methodology to new analytical challenges and thrive on asking ""What if?"" questions.Skilled in statistics/econometrics. You recognize that a simple approach can be the best approach, but also have applied experience with statistics/econometric modeling, perhaps with tools like Stata, R, or SPSS. Python toolkits you may have used recently include statsmodels, Prophet, or sktime.Applied-first. You have demonstrated programming expertise with Python and SQL for ML techniques, including feature engineering/selection, model selection, model tuning, and performance measurement.Other Background4+ years of experience working in an applied economist or data scientist position, depending on academic backgroundApplied ML or econometrics experience with Python or RBS or MS degree in Economics, Computer Science, Applied Mathematics, or a related technical fieldExperience with commercial real estate a plusCome realize your potential at Altus Group!Altus Group is committed to fostering an inclusive and accessible environment where employees feel valued and respected, and where every employee has the opportunity to realize their potential. We are committed to providing reasonable accommodations, if required, and will work with you to meet your needs. If you are a person with a disability and require assistance during the application process, please contact us at accessibility@altusgroup.com or 416-641-9500.",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Leasing Non-residential Real Estate'}]",2023-04-21,https://ca.linkedin.com/jobs/view/data-scientist-at-altus-group-3572777781?refId=hNUTb15hPkvNT2mJ5vMWBw%3D%3D&trackingId=qvX2f4ozSTISD4s2Baax3g%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist,Zany Consulting Group,"Job Posting Start Date: 05/01/2023Job Posting End Date: 10/31/2023Description: Key Accountabilities: Partner with internal stakeholders from multiple departments to identify opportunity for applying data science to solve complex business challenges such as maximize yield, process robustness, predictable supply, proactive identification of potential issues.Extract, transform and analyze data from multiple data sources ensuring data quality and integrity is maintained from source to the final output.Develop and implement algorithms using advanced statistical and mathematical methods.Support the implementation of Process Analytical Technologies to enable data capture for use in quantitative analysis and improved level of process understanding.Provide clear and concise oral and written communication.Promote a strong quality mindset with a strong focus on data integrity, validation and data governance. Education :MS or PhD in Chemical Process or Industrial Engineering. Experience :Experience in data science, process modeling and optimization or a similar technical field.Minimum 1- 3 Years Of Relevant Industrial Experience.Strong experience in delivering insights through statistical data analysis, data modeling and data visualization.Experience In Using Python (advanced Skills), JMP And SIMCA.Experience with developing business requirements, use cases and user stories in a data analytics context.Experience with implementing ETL processes for aggregating and contextualizing data.Exposure to best practices in data management and data governance practices.Ability to deliver projects with complex requirements and a strong customer focus.Ability to influence and communicate with a diverse group of stakeholders from multiple levels of management.Ability to succeed in a team-oriented environment under very dynamic conditions.Experience with Industrial Internet of Things.Experience with Big Data ecosystem.Powered by JazzHR5xs20B6Qpr",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Internet Publishing'}]",2023-04-04,https://ca.linkedin.com/jobs/view/data-scientist-at-zany-consulting-group-3557048402?refId=jQkKO2sfIaD1mxYXFwBUzg%3D%3D&trackingId=xKTQaPCQ5yuiuy3%2BYUzWBQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Engineer (Canada),Tiger Analytics,"Tiger Analytics is an advanced analytics consulting firm. We are the trusted analytics partner for several Fortune 100 companies, enabling them to generate business value from data. Our consultants bring deep expertise in Data Science, Machine Learning, and AI. Our business value and leadership have been recognized by various market research firms, including Forrester and Gartner.We are looking for a motivated and passionate Machine Learning Engineers for our team.As part of this job, you will be responsible for:Providing solutions for the deployment, execution, validation, monitoring, and improvement of data science solutionsCreating Scalable Machine Learning systems that are highly performantBuilding reusable production data pipelines for implemented machine learning modelsWriting production-quality code and libraries that can be packaged as containers, installed and deployedRequirementsBachelor's degree or higher in computer science or related, with 5+ years of work experienceAbility to collaborate with Data Engineers and Data Scientist to build data and model pipelines and help running machine learning tests and experimentsAbility to manage the infrastructure and data pipelines needed to bring ML solution to productionEnd-to-end understanding of applications being created and maintain scalable machine learning solutions in productionAbility to abstract complexity of production for machine learning using containersAbility to troubleshoot production machine learning model issues, including recommendations for retrain, revalidate, and improvementsExperience with Big Data Projects using multiple types of structured and unstructured dataAbility to work with a global team, playing a key role in communicating problem context to the remote teamsExcellent communication and teamwork skillsAdditional Skills Required:Python, Spark, Hadoop, Docker, with an emphasis on good coding practices in a continuous integration context, model evaluation, and experimental designTest-driven development (prefer py. test/nose), experience with Cloud environmentsProficiency in statistical tools, relational databases, and expertise in programming language like python/SQL is desired.Good to have:Knowledge of ML frameworks like Scikitlearn, Tensorflow, Keras, etc.Knowledge of MLflow, Airflow, KubernetesKnowledge on any of the cloud-native MLaaS offerings like AWS SageMaker, AzureML, or Google AI platformBenefitsSignificant career development opportunities exist as the company grows. The position offers a unique opportunity to be part of a small, fast-growing, challenging and entrepreneurial environment, with a high degree of individual responsibility.",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-03-12,https://ca.linkedin.com/jobs/view/machine-learning-engineer-canada-at-tiger-analytics-3559055003?refId=jQkKO2sfIaD1mxYXFwBUzg%3D%3D&trackingId=aF4uqzf2RMK2stE8858HIA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Engineer (Canada),Tiger Analytics,"Tiger Analytics is an advanced analytics consulting firm. We are the trusted analytics partner for several Fortune 100 companies, enabling them to generate business value from data. Our consultants bring deep expertise in Data Science, Machine Learning, and AI. Our business value and leadership have been recognized by various market research firms, including Forrester and Gartner.We are looking for a motivated and passionate Machine Learning Engineers for our team.As part of this job, you will be responsible for:Providing solutions for the deployment, execution, validation, monitoring, and improvement of data science solutionsCreating Scalable Machine Learning systems that are highly performantBuilding reusable production data pipelines for implemented machine learning modelsWriting production-quality code and libraries that can be packaged as containers, installed and deployedRequirementsBachelor's degree or higher in computer science or related, with 5+ years of work experienceAbility to collaborate with Data Engineers and Data Scientist to build data and model pipelines and help running machine learning tests and experimentsAbility to manage the infrastructure and data pipelines needed to bring ML solution to productionEnd-to-end understanding of applications being created and maintain scalable machine learning solutions in productionAbility to abstract complexity of production for machine learning using containersAbility to troubleshoot production machine learning model issues, including recommendations for retrain, revalidate, and improvementsExperience with Big Data Projects using multiple types of structured and unstructured dataAbility to work with a global team, playing a key role in communicating problem context to the remote teamsExcellent communication and teamwork skillsAdditional Skills Required:Python, Spark, Hadoop, Docker, with an emphasis on good coding practices in a continuous integration context, model evaluation, and experimental designTest-driven development (prefer py. test/nose), experience with Cloud environmentsProficiency in statistical tools, relational databases, and expertise in programming language like python/SQL is desired.Good to have:Knowledge of ML frameworks like Scikitlearn, Tensorflow, Keras, etc.Knowledge of MLflow, Airflow, KubernetesKnowledge on any of the cloud-native MLaaS offerings like AWS SageMaker, AzureML, or Google AI platformBenefitsSignificant career development opportunities exist as the company grows. The position offers a unique opportunity to be part of a small, fast-growing, challenging and entrepreneurial environment, with a high degree of individual responsibility.",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-03-12,https://ca.linkedin.com/jobs/view/machine-learning-engineer-canada-at-tiger-analytics-3559049840?refId=jQkKO2sfIaD1mxYXFwBUzg%3D%3D&trackingId=RSaRpKzi0n8gTkv1bNQlEg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist,Boosted.ai,"Boosted.ai is a fintech company headquartered in Toronto, Canada with offices in New York City. We provide AI tools to asset managers to augment their equity capital markets research. Boosted.ai empowers finance professionals to use AI and machine learning to sort through massive amounts of data to find investment opportunities. We are a well funded, post Series-B company - our lead investors are innovators and disruptors in financial and technology markets, including Spark Capital (Twitter, Slack, Affirm), Ten Coves Capital (Plaid, Sentieo, TouchBistro), Portage Ventures (Wealthsimple, Borrowell, Nesto), and RBC (Royal Bank of Canada).Position DescriptionWe are looking for a Data Scientist to help support the rapid growth of our business. You will generate actionable insights and perform data analysis that will guide our decision making, inform our product direction and help our teams meet and exceed customer expectations. As well, this role will support ongoing reporting, handle ad-hoc reporting requests, as well as in-depth research.A successful candidate should have an analytical mindset and be familiar with product KPIs, metrics and tools for their visualization. We also expect you to be able to work independently to set up any product analytics and data science tools as needed, therefore previous experience in spinning up those resources is required. Knowledge of FinTech / Finance applications is an asset.ResponsibilitiesUnderstand the business drivers, analytical use cases and translate those into actionable outputs. Setting up, monitoring and deriving insights from Product KPIs / OKRs and Metrics (LTV, Churn, Engagement etc) and design, build, automate and maintain dashboards for their reporting. Leverage, setup and deploy tools and techniques for data analysis, including statistical and quantitative methodExercise of critical thinking, analyzing and assessing problems and implications, identifying patterns, making connections of underlying issues, understanding risks and developing mitigation strategies, and taking ownership of the outcomeLead customer-facing report deliveries, both existing and ad-hoc requests along with management reporting information, which is produced on a periodic basisAnalyze and evaluate Boosted.ai's processes and identify potential improvement opportunitiesRequirementsMinimum of 2 years experience in data science, product analytics or similar role. BA/BS in relevant field of studyWorking knowledge and ability to measure and evaluate specific Product KPIs / OKRs and Metrics (LTV, Churn, Engagement etc.)Experience and Coding knowledge with PythonExperience with using and setting up data visualization tools such as Mixpanel, Google Data Studio, Tableau or similarExtremely detail-oriented with great time management skills and experience working in a fast-paced, data-driven environmentExcellent written and oral communication skills, including an ability to communicate across business areasExperience with enterprise SaaS for financial services is a strong assetDiverse PerspectivesWe know that innovation thrives on product teams where diverse points of view come together to solve hard problems in ways that are just now possible. As such, we explicitly seek people that bring diverse life experiences, diverse educational backgrounds, diverse cultures, and diverse work experiences. Please be prepared to share with us how your perspective will bring something unique and valuable to our product teams.",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-03-23,https://ca.linkedin.com/jobs/view/data-scientist-at-boosted-ai-3569585930?refId=jQkKO2sfIaD1mxYXFwBUzg%3D%3D&trackingId=Pb50lFxYaHgSpsVS%2BGYbng%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Engineer,MobSquad,"About MobsquadWe are a well-funded, hyper-growth, scale-up looking for an experienced Machine Learning Engineer. If you've ever dreamed of working with a top tier technology company scale-up, on leading edge technologies, backed by the very best venture capitalists in the world, then this is your chance.Some details about MobSquad:MobSquad solves the significant and growing technology talent shortage faced by US-based start-ups and scale-ups by enabling its clients to quickly have a turnkey ""virtual"" Canadian subsidiary. MobSquad ensures technology professionals with US work visa challenges remain working with their current company, but nearshore from Canada. This is accomplished via MobSquad's unique partnership with the Canadian Government, enabling work visas to be issued for technology professionals and their respective families within four to six weeks, and Canadian permanent residency within six to eight months. Additionally, MobSquad has unfettered access to top-tier global technology talent which it relocates to Canada and pairs with American as well as Canadian clients on an exclusive, long-term basis, helping firms not only retain their existing world-class technology talent base, but grow it substantially. We're a Certified B corporation, and have made numerous contributions to charitable organizations, as well as a financial commitment to the Upside Foundation. We believe we are playing a key role in enhancing Canada's innovation economy, and have received financial support from the Government of Canada, Province of Alberta, Province of Nova Scotia, and City of Calgary, to support this ambition. For our workplace culture, we were recognized as the 3rd best place to work in Canada (for a small company) in 2020, as well as recognized specifically for being one of the best workplaces nationally for: inclusion; mental wellness; giving back; youth; and technology. We were also recognized as one of the best start-ups to work for across Canada. For our innovative business model, we have been featured in numerous media outlets including: Asian Pacific Post; BetaKit; Bloomberg; CBC; Global News; Gothamist; International Business Times; MIT Technology Review; Nearshore Americas; Nikkei Asian Review; NPR; The Economic Times of India; The Financial Times; The Globe and Mail; The Information; The New York Times; and The Washington Post. Harvard Business School published a case study on MobSquad last fall, and Harvard Business Review featured us multiple times in an article that appeared on the cover of their November/December 2020 edition. You can learn more about us on our website. About The RoleAs a Machine Learning Engineer, you will be part of a Canada-based team working remotely with a leading US scale-up. Your team will operate alongside many other talented developers and data scientists in Canada, and you will be an integral part of the tech community that MobSquad has built.This role requires someone who has demonstrated an ability to use data to train models which can be used to automate processes such as image classification, speech recognition, and forecasting. The ideal candidate has deployed or attempted to execute Artificial Intelligence theories from various Machine Learning (ML) models and algorithms, and they also have familiarity with data science engineering. The candidate should be able to apply their analytical skills to develop large-scale ML models that reveal the value in data. They are able to understand business objectives from a broader team and build customized models and processes to enable delivery of the business objectives.About YouYou have an advanced degree (M.S. or PhD) in Computer Science, Engineering, Mathematics, Physics, or a comparable analytical field from an accredited institutionYou have over five years of experience working with deep learning frameworks (TensorFlow, Keras)You have over five years of experience with relevant languages (Python, Java) and libraries (scikit-learn, Pandas)You have over five years of experience developing unique algorithmsYou have strong experience creating and deploying machine learning modelsYou have demonstrated knowledge of relevant libraries and operating systems (OpenCV, Linux)You have knowledge of SQL (MySQL, PostgreSQL) and NoSQL (MongoDB, Cassandra, HBase) databases You have strong attention to detail, translating to strength in data quality verification to enable clean data at all timesYou have work/project history reflective of a self-motivated professional who excels when given open-ended problems and broadly-defined goals, having an innate desire to build models and algorithms that reveal the patterns and relationships in data that can be leveraged to provide business valueWHAT YOU'LL GET @MOBSQUADA full-time position that offers competitive compensationA benefits program delivered through our bespoke digital platform, giving you control, choice, and flexibility. We give you the ability to build your package of benefits covering health (e.g., medical, dental, vision), wellness (e.g., gym, workout gear, massage, transit), and RRSP (retirement savings)A downtown office location with first-rate amenities, surrounded by great restaurants and easily-accessible transitFor international candidates, sponsorship for an immediate work permit, expedited permanent residency, and Canadian citizenship within four yearsAt MobSquad, we support and encourage building a work environment that is diverse, inclusive, and safe for all. We invite and welcome applicants of all backgrounds, regardless of race, religion, sexual orientation, gender identity, national origin, or disability.",onsite,NaN,"Vancouver, British Columbia, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-03-22,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-mobsquad-3534854448?refId=jQkKO2sfIaD1mxYXFwBUzg%3D%3D&trackingId=z%2Bsqfle%2FH3rBPIuTbZukjA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
Industrial Affairs (IA) Data Scientist,Experfy,Nan,onsite,NaN,"Toronto, Ontario, Canada",[],2023-03-02,https://ca.linkedin.com/jobs/view/industrial-affairs-ia-data-scientist-at-experfy-3545263282?refId=jQkKO2sfIaD1mxYXFwBUzg%3D%3D&trackingId=f%2FdXrUvLoHMqLBi8x2WBdQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
AI Scientist,Nuvoola AI,Nan,onsite,NaN,"Québec, Quebec, Canada",[],2021-11-04,https://ca.linkedin.com/jobs/view/ai-scientist-at-nuvoola-ai-2817977273?refId=jQkKO2sfIaD1mxYXFwBUzg%3D%3D&trackingId=WbYEnYLlK3YNnZ36ehQ0LA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
Sr Data Scientist,owl.co,"Owl.co is a software company that enables insurers to fight illegitimate claims at scale while removing human bias from the process. Our clients are the top insurance companies across North America, and they are achieving incredible results through our AI-powered, evidence-based platform. We are on a mission to bring state-of-the-art ML and NLP methods to transform this traditionally manual activity into an equitable process. We are well-funded and have engineering offices in New York City, Toronto, and VancouverAbout the Role:We are looking for an ambitious and motivated Senior Data Scientist to build creative, analytical solutions using analysis, experiments, and modeling work to impact our products, processes, and, ultimately, our clients' businesses. At Owl, you will be developing, implementing, and scaling our data processing and analytics practice using data-to-service insights. The outcome here is working to improve the business, data collection practices, and the general analytics framework underpinning some of the most impactful systems in the insurance industry.What You’ll Be Doing:Collaborate directly with internal stakeholders to conduct impactful data analysis to meet customer needs and grow OwlAnalyze user behavior from the Owl product to suggest new features aimed at improving our product offering and servicesBuild dashboards and reporting processes to generate key insights for internal stakeholders on the state of the companyDevelop datasets for ongoing use in analysis and dashboardsContribute to the development and direction of Owl’s analytics practiceHelping design and analyze A/B tests and general experiments to improve processes, data collection, and ML modelsCollaborating with ML/NLP engineers to develop/experiment with new and existing modelsIdeal experience:3+ years of data science experience with a strong track record of applied project work in industryBachelor's Degree or higher in quantitative or technical disciplineExpertise in reporting, dashboard development, and data managementStrong skills with common data science tools and query languages– includes Python with a focus on pandas, numpy, seaborn, sklearn, etc. in addition to SQLStrong interpersonal and writing skills needed to collaborate with internal stakeholders on requirements to drive analytics progressionKnowledge of A/B testing and statistical analysisKnowledge of the theory/practice of working with applied MLFamiliarity with AWS data services (Glue, Athena, QuickSight, etc.) is a plusStrong acumen with analytical and data-driven problem-solvingBenefits:$1,200 ($100 monthly) per year into a Wellness or Healthcare Spending AccountRRSP matching up to 4% of base salary4 weeks of vacation, 10 public holidays, plus 5 personal daysHybrid work modelDog-friendly officeWeekly team lunches in the office",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering'}, {'Industries': 'Technology, Information and Internet'}]",2023-03-24,https://ca.linkedin.com/jobs/view/sr-data-scientist-at-owl-co-3542339051?refId=jQkKO2sfIaD1mxYXFwBUzg%3D%3D&trackingId=RBwx8HsHT%2BW%2FA%2FQUK%2FcdZQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Engineer,NTENT,"Position: Full timeLocation: Toronto, Ontario (Initially Remote)About UsNTENT provides a Platform-as-a-Service (PaaS), allowing industry partners to customize, localize and integrate search technologies directly into their business-to-consumer offerings. We are a unique group of brilliant minds intent on discovering, learning and building. We work in a vibrant atmosphere, with an emphasis on personal and professional development. This is an opportunity to tackle complex problems usually reserved for a handful of large companies in the search industry.About The OpportunityWe are looking for a talented Machine Learning Engineer to join our team and deliver machine learning-driven products. The right candidate will work on development, deployment, and lifecycle management of machine learning models for various large-scale applications (natural language understanding, web search and ranking, recommendation, personalization, dialog/conversation management).KeywordsMachine learning, natural language processing, learning-to-rank, online learning, deep learning, interactive machine learning, machine teaching, conversational agents, human computer interactionDuties And ResponsibilitiesDesign, implement, and deploy machine learning algorithms.Manage machine learning algorithm lifecycle.Coordinate data collection and annotation efforts.Work with real-time data and content coming from various data sources.Manage machine learning data pipelines. Design tests for machine learning algorithm effectiveness and performance monitoring.Design tools and interfaces for interactive machine learning and teaching.Research and development on cutting-edge machine learning technologies.Qualifications And SkillsGraduate degree in Computer Science with a strong background in machine learning required.Strong problem-solving abilities, solid background in algorithms and data structures required.Strong programming skills in Python and Scala required. Experience in other programming languages (eg. Java, R, Haskell) a plus.Solid knowledge of machine learning tools (eg. scikit-learn, tensorflow, keras, pytorch, Spark MLlib) required.Experience with distributed and streaming data technologies (eg. Hadoop, Spark, Kafka) required.Experience with building and deploying API's with Docker and Kubernetes required.Experience with natural processing tasks (eg. named entity recognition, language modeling, vector representations) required.Experience with Elastic Search, Lucene a plus but not required.Experience with ranking algorithms a plus but not required.Experience with interactive machine learning (eg. active learning, reinforcement learning, machine teaching) a plus but not required.The ideal candidate will be self-motivated, possess excellent communication skills (both oral and written) and be able to work independently. A keen interest in various aspects of natural language processing is essential in our multi-disciplinary team.We offer a full comprehensive benefits package including medical, dental and vision. Employees receive a generous time off (PTO) plan and 13 holidays per year. We also offer 401(k) benefits, long term disability benefits and life.",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-02-03,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-ntent-3500412274?refId=jQkKO2sfIaD1mxYXFwBUzg%3D%3D&trackingId=kwiq09JFGUuL5U0iG7Ucvg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist,Focal Systems,"Data ScientistToronto, ONWho We AreFocal Systems is the industry leader in retail AI solutions. We are a Silicon Valley based startup, with operations in Canada, that has more than doubled in size every year since inception. Our mission is to automate and optimize brick and mortar retail using deep learning computer vision. We have been deployed at scale with the top retailers in the world. We are looking for smart, creative and passionate people who love to learn, enjoy thinking critically, and want to help build a great and enduring company!What We Are Looking ForWe generate billions of data points every minute that we utilize to help our clients optimize their store operations. As the Data Scientist, you will be responsible for managing our end to end data pipeline from image to insight. Reporting to the CEO and Head of Product, you will work very closely with our Product, Infrastructure and Deep Learning teams.What You Will Do Identify data, metrics and analyses needs; Initiate, develop and maintain data pipelines and data models that powers dashboards and data products with outstanding craftsmanship Synthesize data findings into compelling stories and communicate them throughout Focal Systems Act as a strategic partner to Head of Product and Focal executives; initiate and execute on data-driven analyses to help prioritize opportunities and provide actionable recommendations Prototype new analytics & machine learning models that improve both our insights and the product directly Work to drive new data initiatives, automation of reports, and establish best practices Work to scale our insights through better systems and automation Maximize efficiency and productivity through extensive process analysis and interdepartmental collaboration Design and implement processes and operational procedure around our data pipeline Analyze and report on performance metrics such as throughput, accuracy and cost for our data operations Work closely with product & engineering on building out the tools and platforms utilized in our data processingWhat You Need To Be Successful At least a BS degree (MS / PhD degree preferred) in Engineering, Math, or Computer Science with 5+ years relevant experience Deep understanding of statistics Proven ability to manage complex data analysis Excellent communication, presentation and demonstration skills Experience with data analytics/business intelligence tools Deep experience with SQL; knowledge of Python strongly preferred Stable job history with a ""go-the-distance"" attitude Uphold our values & mission Startup mentality, team player and willing to work 40+ hours a weekWhy Focal SystemsStrong Values and Mission: We are a tightly-knit team with an ambitious mission and a strong set of core values, which define our approach to business and have successfully guided us since inception.Exceptional Team: We are a team of hard-working, fun-loving professionals from some of the most eminent universities, research labs, and tech companies of our time. We pride ourselves on recruiting exceptional individuals to help us redefine the state-of-the-art.Outstanding Partners: We work with 10+ of the largest retailers in the world and have a world-class roster of investors, advisors and partners to support & advise us in our endeavors.What We OfferWe care deeply about the health, happiness, and wellbeing of all of our employees. We offer: Competitive Salary & Attractive Stock Catered lunches Paid Time Off Quarterly Team Retreats Education grants",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-02-17,https://ca.linkedin.com/jobs/view/data-scientist-at-focal-systems-3521989313?refId=jQkKO2sfIaD1mxYXFwBUzg%3D%3D&trackingId=D3nYJARjd0%2FA4377GZp2Ag%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
Candidature spontanée,COEX,"Un employeur qui met l’employé au cœur de ses priorités :Notre plus grande force c’est notre équipe. C’est pourquoi nous tenons à offrir un espace de travail où le plaisir, la flexibilité et le développement professionnel de nos employé.e.s occupent une place de choix.Une firme Montréalaise dynamique et créative :Reconnue pour sa rigueur professionnelle, son souci du service à la clientèle, ainsi que l’innovation et l’expertise de son équipe d’architectes chevronnés, notre expérience est vaste et couvre l’éventail complet des services professionnels dans le domaine de l’architecture. Notre champ d’expertises inclus des projets d’envergures diverses et variées dans les domaines de la santé, l'éducation, le transport, l'institutionnel, les résidences pour aînés, et l'habitation.Des espaces de travail où on se sent bien :Nous avons trois espaces de bureaux à votre disposition. Le premier est situé au cœur de la petite Italie, à proximité du métro Beaubien et tout près du marché Jean-Talon, le second à quelques pas du métro place Saint-Henri et le troisième est à votre discrétion. Nous avons vécu les avantages du télétravail et c’est pourquoi nous souhaitons offrir la possibilité à tout le monde de travailler tant au bureau qu’à la maison.Vous ne trouvez pas de poste qui répond exactment à ce que vous cherchez? Ça tombe bien, nous embauchons des individus, et non des profils. Envoyez nous votre CV!",onsite,NaN,"Montreal, Quebec, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Other'}, {'Industries': 'Technology, Information and Internet'}]",2022-09-02,https://ca.linkedin.com/jobs/view/candidature-spontan%C3%A9e-at-coex-3291290714?refId=jQkKO2sfIaD1mxYXFwBUzg%3D%3D&trackingId=L23p4okjadNmWN9%2BZf1%2FSw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
