title,company,description,onsite_remote,salary,location,criteria,posted_date,link 
Sales Assistant Analyst - Reporting & Analytics (Shopper Insights),PepsiCo,"OverviewSet up Dunnhumby shop for snacks and beverages across 6 countries in ME: UAE, KSA, Qatar, Oman, Bahrain, and Kuwait by mapping our master data with Dunnhumby data to ensure readiness of accurate reportingMaintain updated data on a monthly basis to capture PepsiCo and competitor innovation across the 6 marketsLead on Dunnhumby shop to analyze data based on business challenges and opportunities provided by internal and external (bottlers) stakeholders.Deliver weekly/monthly & Quarterly reports with recommendations to drive sustainable growth across our categories in all ME countriesResponsibilitiesFunctional ResponsibilitiesLeverage Dunnhumby to assist key stakeholders to communicate with Carrefour in a common language to facilitate collaboration, joint business planning, and consumer centricity leverage advanced analytics (Nielsen, Tableau, & PBI) to drive actions with high commercial impact and adhere to analytical best practices. Closely work with Sector Insights Team to analyze shopper behaviour. Maintain a central repository of EPOS (PO1) for weighted key accounts to analyze their sellout regularly to win in trade. Lead on EPOS Cleansing Process for KSA & UAE Markets to harmonize and Automate the Process (PO1) Educate and train users on how to navigate and extract relevant data from Dunnhumby shop to create agility across functions Work with function leads from SSFL, Franchise, and other key functions to unlock essential business questions Liaise with bottlers to discover business needs and to further develop our partnership Engage with third party agencies like Nielsen, We Crunch & CATMAN to ensure EPOS & Promotions data maintanence. Guide key account managers and sales directors towards new business acquisition opportunities through developing insights-based reporting.People ResponsibilitiesDevelop daily interaction with senior leadership with the market under scope. Across multiple Functions including Sector Insights team, BU Commercial Team , Business Development Mangers, Demand Acceleration Managers, Organized Trade ManagersDevelop winning relationships with key stakeholders within the Cluster Commercial function, embedding GBS Commercial Analytics services within the organizationAct as a point of contact and trusted business partner for Perfect Store Commercial team, participating in standard operational review calls with key stakeholders and Business LeadersSupport the Reporting & Analytics Lead and Cluster Sales Lead with all initiatives to improve GBS service offeringsQualificationsBachelors in Business / Accounting; MBA preferred 0-1 years of experience in Analytics & Reporting within FMCG Strength in IT with ability to develop complex analytical modeling, advanced analytical tools, (AI an advantage) Strong written and verbal communication skills Excellent organisation and prioritisation skills Proactive, responsive and results driven Highly proficient in Microsoft Office programs",onsite,NaN,"Cairo, Cairo, Egypt","[{'مستوى الأقدمية': 'مستوى متوسط الأقدمية'}, {'نوع التوظيف': 'دوام كامل'}, {'المهام الوظيفية': 'المبيعات'}, {'المجالات': 'خدمات الأغذية والمشروبات و التصنيع'}]",2023-04-10,https://eg.linkedin.com/jobs/view/sales-assistant-analyst-reporting-analytics-shopper-insights-at-pepsico-3564628513?refId=3nUkj7kFJgkrI60zLs8ebg%3D%3D&trackingId=7Q2O%2B3OsG2BE%2FC0hPvsK%2Fw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,John Goddard Associates,"Data Analyst.London/Hybrid.£50,000-£60,000Sponsorship not available. ResponsibilitiesRun regular production of MI and ad-hoc requests for data analysis.Support the development of robust data analysis for both ad-hoc and regular management reporting;Support the development of efficient management information (MI) production;Support the execution of prudential and model development activities.Support the build-out of a robust data governance and quality process with the risk function;Operates in line with the Bank's Risk Management Framework (including sub-frameworks) and relevant risk and compliance policies and procedures, ensuring appropriate and timely escalation of any concerns to their line manager.Requirementshave at least 1 year of relevant experience working with data analysis within financial services;be degree educated or equivalent, preferably in a STEM subject;have a basic knowledge of SAS and SQL and be eager to develop furtherbe comfortable working with various MS Excel features such as formulas and pivot tableshave a good understanding of risk/financial terminology and be interested in developing this knowledge furtherbe proactive and able to act on their own initiative;deliver high-quality outcomes and have excellent attention to detail;be willing to learn and to work in an organized yet flexible and collaborative mannerMcGregor Boyall is an equal opportunity employer and do not discriminate on any grounds.",onsite,NaN,"South East, South-East District, Botswana","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Construction'}]",2023-04-17,https://bw.linkedin.com/jobs/view/data-analyst-at-john-goddard-associates-3569833895?refId=3nUkj7kFJgkrI60zLs8ebg%3D%3D&trackingId=jPRIlpUwdWX%2BsqhDhDFIdw%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
Junior Data Analyst at Ascentech Services Limited,Ascentech Services Ltd,Nan,onsite,NaN,"Ogun State, Nigeria",[],2023-03-29,https://ng.linkedin.com/jobs/view/junior-data-analyst-at-ascentech-services-limited-at-ascentech-services-ltd-3552951693?refId=3nUkj7kFJgkrI60zLs8ebg%3D%3D&trackingId=okpjZXUL3GhUd%2FejlNR1rA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
Junior Data Analyst - SQL Server - Python,Northland Camp & Conference Center,Nan,onsite,NaN,"South East, South-East District, Botswana",[],2023-04-19,https://bw.linkedin.com/jobs/view/junior-data-analyst-sql-server-python-at-northland-camp-conference-center-3572731253?refId=3nUkj7kFJgkrI60zLs8ebg%3D%3D&trackingId=pltcN4slj2DB5bQiEGSvBQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
Junior Data Analyst,Six Sense Consulting,Nan,onsite,NaN,"Johannesburg, Gauteng, South Africa",[],2023-04-21,https://za.linkedin.com/jobs/view/junior-data-analyst-at-six-sense-consulting-3579466525?refId=3nUkj7kFJgkrI60zLs8ebg%3D%3D&trackingId=aLnfnRyCAzlIcTfwZ%2F2Uzw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analytics Analyst,RPO Recruitment,"We are looking for an experienced Data Analytics Analyst to support the data pipeline strategies and objectives across the business whilst maintaining data integrity and building data reports. You will be responsible for guiding end-to-end processes, standards, and guidelines to ensure accurate and efficient data delivery of tasks and projects. This role will entail providing data-driven insights in the form of ad hoc analyses, presentations, and automated reports, and encompass marketing, product, and finance analytics.ResponsibilitiesResponsible for collecting, organizing, and analyzing data from diverse sources with verity of BI/ Analytics tools.Design, develop and test BI solutions such as database, data warehouses, queries and views, reports and dashboards.Assist with creating and maintaining technical documentation for ETL process and BI reporting tools.Extensible skills in data analysis, data mining and data integration. High level of expertise with MS SQL, SSIS, and BI.Extensive experience defining business issues, researching, collecting and analyzing data.Ability to multi-task and re-prioritize work on short notice.Partner with cross-functional teams to improve processes and identify ways to scale projects.Familiarity with data exploration and data visualization tools like Power BIRequirementsPursuing or successfully holding a Bachelor’s degree in mathematics, statistics, economics, finance, management science, actuarial science, or a related field High level of expertise with MS SQL, SSIS, and BIExposure to working on financial accounting, regulatory reporting (FDIC, FRB), or management reporting initiativesExperience working in a financial, risk or equivalent function3-4 years Financial Accounting and Financial Reporting BenefitsRPO is a Specialist Recruitment Agency that focuses on providing candidates and clients with unique recruitment solutions specifically tailored to their needs.We focus on helping you reach your personal and professional goals by connecting you to your perfect career path.To apply for this role please visit the RPO recruitment website: rporecruitment.us or connect with our consultant: Robyn Andreka on LinkedIn regarding this vacancy. Alternatively email us at the email address below: Financialcareers@rpo-recruit.za.com",onsite,NaN,"Johannesburg, Gauteng, South Africa","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Finance'}, {'Industries': 'Technology, Information and Internet'}]",2023-02-13,https://za.linkedin.com/jobs/view/data-analytics-analyst-at-rpo-recruitment-3520476233?refId=3nUkj7kFJgkrI60zLs8ebg%3D%3D&trackingId=8BEIzoqLbVBYpG%2FoXCp53g%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,DataDrive2030,Nan,onsite,NaN,"Cape Town, Western Cape, South Africa",[],2023-04-20,https://za.linkedin.com/jobs/view/data-analyst-at-datadrive2030-3556166286?refId=3nUkj7kFJgkrI60zLs8ebg%3D%3D&trackingId=AyM%2Fb3n4MM7Trs9FL6Rp%2FA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Engineer,JOBJACK,"JOBJACK is growing and looking for a Data Engineer to come along for the ride.At JOBJACK you will have the opportunity to work with a growing team of innovative individuals who are passionate about seeing the world employed. Within our agile Dev team, you will help build a pioneering tech-solution infrastructure that deems as a marketplace for entry-level jobs. Our young and vibrant dev team is in charge of producing effective and maintainable code while following in-house coding standards. As a Data Engineer at JOBJACK, you will be responsible for developing, maintaining, and optimising our data infrastructure and pipelines while working closely with our Development team to ensure that data is accessible, reliable, and scalable. You will have the opportunity to collaborate with other teams to understand business requirements and design data solutions and engineer solutions with cutting-edge technology to satisfy those needs. All while tackling South Africa’s unemployment crisis with a passionate and growing team. If you want to collaborate with a highly dynamic team and feel called to partner with us in our vision to Employ the World, JOBJACK is for you! If you are detail-oriented, with excellent organizational skills and experience in this field, we’d like to urge you to apply.ResponsibilitiesDesign, build, and maintain scalable and reliable data pipelines and infrastructureCollaborate with cross-functional teams to understand business requirements and design solutions that meet those needsOptimise data pipeline performance to ensure timely and accurate data deliveryDevelop and maintain documentation for data infrastructure and pipelinesBuild and maintain data models and data warehouses to support reporting and analyticsEnsure data quality and accuracy through testing and validationMonitor and troubleshoot data issues as they ariseStay up-to-date with emerging trends and technologies in data engineering and recommend improvements to our existing infrastructure and processesRequirementsDegree in Computer Science, Data Science, or a related field; a Master’s is a plus3+ years of experience as a Data Engineer or in a similar roleStrong analytical and problem-solving skillsGreat numerical skillsExcellent communication and collaboration skillsSelf-motivated and able to work independentlyGood verbal and written English communication skillsStrong attention to detail but viewed from a ‘big-picture’ perspectiveSolid understanding of Computer Science fundamentalsA hunger to continually improve by constantly evolving and adapting your skillsA desire to embrace a challenge and be driven by excellenceA passion to build strong relationships and a great careerA joyful and driven attitudeA love for innovation and collaborationTechnical knowledgeStrong understanding of data warehousing, data modelling, and ETL conceptsExperience working with Big Data data structures such as OLAPProficient in one or more programming languages such as Typescript (NodeJS, NestJS)Experience with cloud-based data solutions such as PowerBIFamiliarity with relational and non-relational databases such as PostgreSQL, MongoDB, or FirestoreUnderstanding of software engineering principles and best practicesBenefits Mid-week remote days - with our hybrid working model we offer two remote working days per week plus 4 remote weeks per year.  Flexible hours - your day starts anytime between 6 am and 9 amNo dress code 20 annual leave days - with an additional 5 loyalty days from year 2 Culture - it's our top priority Upskilling - access to audible and Udemy courses A mission-driven teamOpportunities for growth!",onsite,NaN,"Bellville, Western Cape, South Africa","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Analyst'}, {'Industries': 'Technology, Information and Internet'}]",2023-04-11,https://za.linkedin.com/jobs/view/data-engineer-at-jobjack-3565693119?refId=yWWhwvyKW3Ung7d7emZrhA%3D%3D&trackingId=0VYqDdcWv8PzjiQAI7rTDg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyste F/H,VINCI Construction,"La SMAE, Société Mahoraise des Eaux, filiale du groupe VINCI Construction OUTRE-MER, basée à Mayotte, gère dans le cadre d’un contrat de Délégation de Service Public la production, la distribution d’eau potable et la relation clientèle sur l’ensemble de l’île.La SMAE recherche une ou un Data Analyste.Rattaché(e) au Responsable Clientèle, les principales missions confiées sont :Appuyer le Responsable Clientèle sur ses reportings statistiques de l’activitéDéfinir la méthodologie de recueil des données, les analyser et accompagner la prise de décisionConcevoir, analyser et optimiser les tableaux de bord et indicateurs de suivi et de performance de l’activitéPréparer chaque début d’année la base de travail des différents pôles (tableaux, etc.)Analyser les résultats, rédiger et présenter les synthèses pour aboutir à des plans d’actions adaptés Faire le lien comptable et transversal entre le pôle facturation, le pôle clientèle, le pôle recouvrement et le service comptabilitéTravailler en synergie avec les autres servicesDe formation supérieure de type bac+4 à bac+5, vous justifiez d’une première expérience d’au moins 3 ans sur un poste similaire.Une parfaite maitrise du langage SQL et des outils informatiques sont requis (outils de statistiques, d’analyse de données et de graphiques).Forte capacité de fiabilisation et d’analyse des données, de construction et d’amélioration des tableaux de bord décisionnels de l’activité, maîtrise des chiffres et capacité à travailler seul ou en équipe sont des atouts pour réussir dans le poste.",onsite,NaN,"Mamoudzou, Mayotte","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Construction'}]",2023-04-07,https://yt.linkedin.com/jobs/view/data-analyste-f-h-at-vinci-construction-3556486116?refId=yWWhwvyKW3Ung7d7emZrhA%3D%3D&trackingId=I%2FoRQE330wj4whfrIghG9g%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
Graduate Software Developer (Sybrin Zambia),Sybrin,"The Sybrin payments team requires graduate developers to create products for our customers in Africa. The products are used for processing core payments at banks and central banks.The successful candidate will get exposure to international payment standards, experience, and knowledge as our payments team is involved with industry-leading projects like those sponsored by Bill and Melinda Gates Foundation.Required Skills / Experience:Excellent interpersonal, logical, problem-solving skillsAbility to work in a team, as well as independentDemonstrate sound work ethicsC# Scripting Knowledge – Main RequirementTypeScriptJavaScriptSQL SkillsAdvantageous Skills / Experience:Keen Interest in Payments:SWIFT, EFT, Real-Time Payments, Wallets, Master/VISA paymentsAgile Development Experience/KnowledgeRequirements:Must hold a valid IDBSc Information Systems/Computer Science Degree or B.Eng. Industrial Engineering0-1 years of development experienceWillingness to learnWorks under routine direction.Uses limited discretion in resolving issues or inquiries.Works without frequent reference to others.Trust and respect for team membersGood communicator and Self-organisingPlace of Work:Zambia",onsite,NaN,"Lusaka, Lusaka Province, Zambia","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Other'}, {'Industries': 'Software Development'}]",2023-04-19,https://zm.linkedin.com/jobs/view/graduate-software-developer-sybrin-zambia-at-sybrin-3575674693?refId=yWWhwvyKW3Ung7d7emZrhA%3D%3D&trackingId=wDaOl7Xx%2BjGptayR1EXMGA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst - Banking,MSP Staffing (Pty) Ltd,Nan,onsite,NaN,"Brakpan, Gauteng, South Africa",[],2023-02-27,https://za.linkedin.com/jobs/view/data-analyst-banking-at-msp-staffing-pty-ltd-3537486980?refId=yWWhwvyKW3Ung7d7emZrhA%3D%3D&trackingId=YLq6EaOw83j3wjrR0%2B2NpA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst At International Institute of Tropical Agriculture (IITA) – (Tamale),International Institute of Tropical Agriculture (IITA),"The International Institute of Tropical Agricultural (IITA,Job SummaryThe data analyst will ensure acquisition and management of appropriate and quality data, from the project research trials, analysis and reporting for smooth implementation and achievement of the project goals.Specific Responsibilities Will Include Offer training and support to field teams and dissemination partners in establishment of agronomic research trials. Develop instruments for collection of quality data from agronomic trials, demonstration plots and socio economic studies. Be responsible for entry of data, analysis and synthesis of outputs of analysis and draw correct and logical conclusions. Responsible for storage of ali the project research data and sharing it with the Senior project data analyst. Write summary reports from the data outputs and contribute to writing of technical reports and manuscripts. Inform IITA and other project partners about the progress achieved and ensure tirnety output and feedback. Any other duty as assigned by the Country Coordinator.Qualification Required & Experience Masters degree in any of the following disciplines of Biometrics, Statistics, Soil Science, and Agronomy from a highly recognized University. Two (2) years experience on agronomic field experimentation and research data management.Core competencies Capability of organising, managing, and participating in agricultural and socio- economic research including design of experimental and socioeco-nomic research protocols. At least two years experience in analysis and general management of research data. Knowledge of qualitative and quantitative data analyses Knowledge and ability to use data analysis packages such as Genstat, SAS and SPSS. Ability io work in a multidisciplinary and multi-cuitural environment. Good communication-skillsLocation: TamaleHow To Apply For The JobApplications which must include covering Setter, curriculum vitae, names and addresses of three referees should be addressed to:The Country RepresentativeIITA-Ghana, Tamale OfficeP. 0. Box TL 6Tamale1st Road Off Regional Education Office, Sagnarigu Main Road.All Application Should Be Sent By Email ToClosing Date: 30 March, 2014 IITA is an equal opportunity employer and particularly welcomes applications from women candidates. Only shortlisted candidates will be contacted",onsite,NaN,"Tamale, Northern Region, Ghana","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Research Services'}]",2023-02-12,https://gh.linkedin.com/jobs/view/data-analyst-at-international-institute-of-tropical-agriculture-iita-%E2%80%93-tamale-at-international-institute-of-tropical-agriculture-iita-3513256504?refId=yWWhwvyKW3Ung7d7emZrhA%3D%3D&trackingId=3c4Y%2Bxa%2F%2Bu4o8V5oGwT18A%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst - Operations,Kuda,"DescriptionSummaryKuda is a money app for Africans on a mission to make financial services accessible, affordable and rewarding for every African on the planet.We’re a tribe of passionate and diverse people who dreamed of building an inclusive money app that Africans would love so it’s only right that we ended up with the name ‘Kuda’ which means ‘love’ in Shona, a language spoken in the southern part of Africa.We’re giving Africans around the world a better alternative to traditional finance by delivering money transfers, smart budgeting and instant access to credit through digital devices.We’ve raised over $90 million from some of the world's most respected institutional investors, and we’re rolling out our game-changing services globally from our offices in Nigeria, South Africa, and the UK.RequirementsRole Overview:This is a BI Analyst role dedicated to operational reporting and analytics. We’re looking for a passionate BI Analyst that can apply their data Illustrative and reporting skills to translate complex information into meaningful insights. Excelling in critical thinking, ensuring all data problems are solved.You must be able to transform data, gain understanding and use that insight to dig deeper and present a straightforward data story. Must be conformable, communicating findings and insight across multiple business levels.If you are passionate about data and applying yourself to business challenges excites you, we would love to hear from you.Roles and Responsibilities:﻿﻿Design, build, and maintain business intelligence solutions to elevate and showcase data-to-decision across the entire business﻿﻿Collaborate with product and business stakeholders to define how best to measure, monitor and understand customer behavior and product performance﻿﻿Develop compelling information visualizations and dashboards﻿﻿Deliver strategic initiatives to improve the quality and timeliness of data insights﻿﻿Deliver continuous optimizations strategies that continuously re-invent data products and insightsAnalyze business processes and analytical requirements that assist with decision-making processesRequirements:3+ Years of experience in a Business Intelligence and/or Data Analyst role, with a focus on analyzing and understanding business operations﻿﻿Strong knowledge and proven experience using SQL﻿﻿Strong knowledge of and experience with tools like Looker, QlikView, Tableau or PowerBI﻿﻿Prior experience in designing and implementing performance metrics to track business or product KPIs﻿﻿A fundamental in identifying patterns or regions in products or behaviors that indicate opportunities for business process improvementExcellent analytical and forecasting abilityStrong written and verbal communication skillsUnderstand current data protection and privacy laws, e.g., GDPR﻿﻿A degree in the information technology field (e.g., Statistics, Economics, Math, Science, Engineering)Advantageous:Previous experience as an operation analystFamiliar with methods for budget forecast, capacity forecast, funnel analysis﻿﻿Experience working in AWS, Google Cloud or Azure﻿﻿Using dbt Cloud to perform data modelling.﻿﻿Experience using BigQuery data capabilities﻿﻿Good understanding of the software development process and best practicesBenefitsWhy join Kuda?At Kuda, our people are the heart of our business, so we prioritize your welfare. We offer a wide range of competitive benefits in areas including but not limited to:PensionCompetitive annual leave plus bank holidaysGroup life insuranceHealth insuranceL&D trainingWe are advocates of work-life balance and offer a 3 day per week remote working optionKuda is proud to be an equal opportunity employer. We value diversity and anyone seeking employment at Kuda is considered based on merit, qualifications, competence and talent.We don’t regard colour, religion, race, national origin, sexual orientation, ancestry, citizenship, sex, marital or family status, disability, gender, or any other legally protected status. If you have a disability or special need that requires accommodation, please let us know.",onsite,NaN,Nigeria,"[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Financial Services'}]",2023-03-24,https://ng.linkedin.com/jobs/view/data-analyst-operations-at-kuda-3559044327?refId=yWWhwvyKW3Ung7d7emZrhA%3D%3D&trackingId=47dgfIFLrx8zGmR8hKDb6A%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst (1-2 years experience),Gary Myatt Ltd,"Data Analyst (1-3 Years Experience)Are you a recent graduate with a passion for Data? We are looking for an enthusiastic individual who is good with people and is looking to ultimately move into management for a unique and exciting role with a Change and IT Consultancy, working onsite for one of our clients. This is to be working through our ea Futures Programme whereby we prepare the best talent for long-term relationships with our clients.RoleThis role is a unique blend of Data Analytics and business focused tasks whereby your experience will be used to help teams across the business with their data.RequirementsExperience working in a Data/ Project environment,An enthusiasm for Data, Strong excel skills, An understanding of SQL is beneficial but not necessary, Excellent soft skills, Aspiration to move into managerial positions,A clean driving license and willingness to drive to client's site when needed. BenefitsExposure to a large Financial Services organisation,Excellent progression opportunities,The ability to move into management positions within 2 years, Flexible working options,A friendly and inclusive team environment. Salary£30,000 - £35,000LocationBristolTo be considered for this role, please submit your CV in application.We will contact you within 72 hours if your skills are relevant to our client's requirement.ea Change Group is the trading name for ea Consulting Group Ltd. Services offered are those of an Employment Business and Employment Agency. eacg is committed to equal opportunity and diversity, and all applicants with suitable experience and qualifications will be contacted. Our T&C's and Privacy Policy can be found at",onsite,NaN,"South West Ethiopia Peoples, Ethiopia","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Part-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Fine Art'}]",2023-03-17,https://et.linkedin.com/jobs/view/data-analyst-1-2-years-experience-at-gary-myatt-ltd-3529182396?refId=yWWhwvyKW3Ung7d7emZrhA%3D%3D&trackingId=5yyn0OKTKDi6%2FK8%2FviS9%2Fg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
Junior Data Analyst at Ascentech Services Limited,Ascentech Services Ltd,"Never Miss a Job Update Again. Company: Location: NigeriaState: Job type: Full-Time Job category:  Job DescriptionAscentech Services Limited is a full-fledged Human Resource Solution Provider incorporated in 2013 with its Head Office in Lagos, Nigeria. We are committed to forging long-term partnerships with our clients by creating and delivering robust and flexible services that address the changing needs of their business.We Are Recruiting To Fill The Position BelowJob Title: Junior Data AnalystLocation: Sango-Ota, OgunEmployment Type: Full-timeIndustry/Sector: Manufacturing (FMCG)Job SummaryA Data Analyst is responsible for collecting, processing, and performing statistical analyses on large datasets.They work with a wide range of data sources to identify trends, patterns, and insights that can be used to inform business decisions.Do market research and analysisResponsibilitiesCollect and process large datasets from multiple sources.Analyse data using statistical methods to identify trends, patterns, and insights for Management decision making.Develop and maintain data visualization tools to help communicate findings to non-technical audiences.Work with stakeholders to define business requirements and provide insights to inform business decisions.Identify and troubleshoot data quality issues.Develop and maintain databases and data systems to support business needs.Collaborate with other members of the data team to develop and implement data solutions.Develop and maintain documentation of data processes and data definitions. RequirementsBachelor’s Degree in a relevant field.2-3 years experience working in the same capacity.Strong analytical and problem-solving skills.Proficiency in SQL, Advanced Excel, and other data analysis tools.Experience with statistical analysis tools (e.g., R, SAS, SPSS) and data visualization tools (e.g. Tableau, Power BI)Strong background in market research analyticsExcellent communication and collaboration skills.Previous Experience of working on Sales force Automation (SFA) will be an added advantage.Application Closing Date28th April, 2023.Don't Keep! Kindly Share:",onsite,NaN,"Ogun State, Nigeria","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Human Resources Services'}]",2023-03-29,https://ng.linkedin.com/jobs/view/junior-data-analyst-at-ascentech-services-limited-at-ascentech-services-ltd-3552951693?refId=yWWhwvyKW3Ung7d7emZrhA%3D%3D&trackingId=eq4mFfZRe%2B8tRKm4ur8Y9w%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Analytics Consultant,Concentrix,"Job Title:Analytics ConsultantJob DescriptionConsultant will deliver analysis of call center performance and customer satisfaction data in support of operational improvement initiatives. This position works on an analytic team to assess call center-controllable processes that have an impact on customer satisfaction scores or other key metrics and on the design and implementation of initiatives to improve those scores. The Specialist, Global Analytic Insights will interpret performance trends, identify root causes behind the trends, and then help support and champion performance improvement efforts.The Consultant will deliver analysis of call center performance and customer satisfaction data in support of operational improvement initiatives. This position works on an analytic team to assess call center-controllable processes that have an impact on customer satisfaction scores or other key metrics and on the design and implementation of initiatives to improve those scores. The Specialist, Global Analytic Insights will interpret performance trends, identify root causes behind the trends, and then help support and champion performance improvement efforts.Essential Functions/Core ResponsibilitiesReviews customer satisfaction and other operational metric results on a daily/weekly/monthly basis to identify trends in performance; produces monthly management reports Analyzes qualitative and quantitative data and identifies performance improvement opportunities via Microsoft Pivot tables, cross-tabs, or via other toolsDetermines areas for focus and conducts analyses to understand the drivers of performance gapsCoordinates with statisticians for the development of key driver analysis, statistical linkages, and calibration between customer satisfaction and other operational metrics such as quality, average handle timeCoordinates data feeds with Operations to provide data for analysisSupports relationship-building with peers in Operations to understand current operational processes and identify possible gaps that may be contributing to lower key metric results; serves as an extension of the Operational team; may document operational processes as input to improvement initiativesFacilitates and conducts root cause analysis to determine the underlying drivers behind performance gaps. The root cause may include on-site observation, interviews, and process documentationFacilitates action planning sessions with Call Center Operations or other stakeholders. Aids in developing recommendations involving operational changes that are expected to improve results; assists in testing new/revised processesFacilitates the implementation of action plans in collaboration with Call Center Operational unitsDevelops updates to reflect the current status of activities; monitors progress against action plans and contributes to decisions to ensure goals are met; monitors call center operational performance on goals and objectives; isolates initiative effectiveness on improving key performance metricsProduces documentation of key insights, solution recommendations, solution business cases, and action plan results for incorporation into internal or client reviews; interacts with external clients to present analytic results and solution recommendationsIdentifies problems that may jeopardize the analysis or program and works with the manager to determine contingency plansContributes to decisions regarding analytic design, information requirements, and deliverable schedulesCandidate Profile Lean Six Sigma backgroundAnalytical thinking and analytic aptitude; ability to apply quantitative data analysis techniques to improve work processesStrong attention to detailSense of professionalism and ability to develop relationshipsStrong communication skills, both written and verbalStrong customer service orientationAbility to work in an environment where activities and deliverables are dependent on a diverse group of technical and business functional expertsAbility to work in an emerging and rapidly changing environmentWhat do you get from us? Remuneration based on technical skills Private medical plan Life and disability insurance Discounts program About us: Concentrix, a global customer experience services and technologies company, providing support to the world’s best brands.Every day, from more than 40 countries and across 6 continents, our 280 000 employees deliver next-generation customer experience and help companies better connect with their customers. We createbetter business outcomes and help differentiate our clients through technology, design, data, process, and people. Concentrix provides services to clients in the following key industry verticals: technology & consumer electronics; retail, travel & e-commerce; banking, financial services & insurance; healthcare; communications & media; automotive; and energy & public sector.#EMEACNXLocation:Egypt, Cairo RHQLanguage Requirements:English (Required)Time Type:Full timeIf you are a California resident, by submitting your information, you acknowledge that you have read and have access to the Job Applicant Privacy Notice for California ResidentsR1388465",onsite,NaN,"Cairo, Cairo, Egypt","[{'مستوى الأقدمية': 'مستوى متوسط الأقدمية'}, {'نوع التوظيف': 'دوام كامل'}, {'المهام الوظيفية': 'الأبحاث، محلل، و تكنولوجيا المعلومات'}, {'المجالات': 'الخدمات والاستشارات في مجال تكنولوجيا المعلومات'}]",2023-04-07,https://eg.linkedin.com/jobs/view/analytics-consultant-at-concentrix-3557986050?refId=yWWhwvyKW3Ung7d7emZrhA%3D%3D&trackingId=%2FL5Vc%2FFckKUpEBqBBTLU5w%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior Clinical Data Analyst,Middlesex College,"A well-established company is recruiting for aSENIOR CLINICAL DATA ANALYSTRANDBURGPurpose Of The RoleThe purpose of the role is be accountable for the provision of specialist knowledge, delivery plans and associated practices of clinical data requirements through the extraction, analysis, validation and modelling of data with the purpose of drawing conclusions to drive clinical data and operational decision making within the SchemeWhat you will need? B Degree in Information Management, Data Modelling or Statistics 5 years Clinical data analyst experience within the Medical industryPlease send your cv and supporting to [Email Address Removed].If you have not received any feedback within 2 weeks please assume that your application was not successfulDesired Skills clinical data",onsite,NaN,"Randburg, Gauteng, South Africa","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Higher Education'}]",2023-02-25,https://za.linkedin.com/jobs/view/senior-clinical-data-analyst-at-middlesex-college-3501032752?refId=yWWhwvyKW3Ung7d7emZrhA%3D%3D&trackingId=%2FMMryudeITYAb3Ixgg1AEw%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
