title,company,description,onsite_remote,salary,location,criteria,posted_date,link 
Software Development Engineer,Evertz,"Evertz is looking for a software developer to work on our playout and graphics systems. The OvertureRT team architects, develops and manages high-performance real-time video and graphics pipelines working in C and C++. You will use all of the tools and techniques in your arsenal, from low-level SSE extensions, to using CUDA on our GPUs, to optimized DMA transfers to develop engines and pipelines for processing pixels and frames. You will be working with encoders and decoders for many codecs (H.264, HEVC, VP8, VP9, AV1, and others) and muxes/demuxes for many container formats (MXF, TS, GXF, MOV) in a Linux environment. You will work in an agile environment with our international teams. Your work will be seen by millions.Our engineers develop next generation technologies that power the creation and distribution of media entertainment that you enjoy at home or on mobile. Our products play a significant role in producing and delivering your favourite sports, shows and movies. Anything you watch on TV or stream online, there's a good chance Evertz is behind the scenes making it happen.When you join our team, you will immediately begin developing code that ships. While doing so, you will apply your academic and professional backgrounds to interesting and challenging problems. Your code will be used by skilled media professionals in critical media operations around the world. This is your opportunity to be part of an exciting industry that is undergoing rapid technological advancement.Our employment philosophy is simple. Hire extremely talented people, give them opportunities to make a positive impact and nurture their need for challenge and growth.Our work philosophy is simple, too. We emphasize teamwork, promote creativity and enjoy being at the leading edge of high-tech in our industry. We offer excellent compensation and generous benefits along with a team of intelligent professionals that will help you succeed.Skills and Experience you will bring:C and C++, template programmingConcurrent programming in Linux environmentsGit, (Git-based workflows, CI, Confluence, JIRA )Scripting (sh, bash, Python), makeNetworking (sockets, TCP/UDP/RTP, multicast/unicast)Additional skills and experience that will be useful:Breakpad for crashdump analysisImage Properties (fourCC, colour space, HDR/SDR)Video codecs (H.264, H.265, JPEG2000, JPEG-XS, DNxHD, ProRes), FFmpegMedia containers (MPEG-TS, MOV, MXF)Broadcast production (SDI, SMPTE ST2110, timecode, NLE)Time systems and time distribution (UTC/TAI, IEEE1588, SMPTE ST2059, leap seconds)Network streaming (SRT, RIST)Processing acceleration (SIMD/SSE/AVX, CUDA, OpenCL)Embedded Javascript enginesCloud infrastructure and deployment (AWS)Linux kernel knowledge (drivers, networking, filesystems, memory management, tracing)Linux packaging/distribution (dpkg-deb, debootstrap, pbuilder, rootfs)CI/CD (Jenkins, JIRA, Stash)What we offer:Employer funded benefits programCompetitive total compensation packageWork-life balanceEmployee Assistance planEmployee Discount PlatformCareer progressionCasual work environmentSocial events and sports teamsAbout Evertz:Evertz Microsystems (TSX:ET) is a leading global manufacturer of broadcast equipment and solutions that deliver content to television sets, on-demand services, WebTV, IPTV, and mobile devices (like phones and tablets). Evertz has expertise in delivering complete end-to-end broadcast solutions for all aspects of broadcast production including content creation, content distribution and content delivery.Considered as an innovator by their customers, Evertz delivers cutting edge solutions that are unmatched in the industry in both hardware and software. Evertz delivers products and solutions that can be found in major broadcast facilities on every continent. Evertz’ customer base also includes telcos, satellite, cable TV, and IPTV providers.With over 1700 employees, that include hardware and software engineers, Evertz is one of the leaders in the broadcast industry. Evertz has a global presence with offices located in: Canada, United States, United Kingdom, Germany, United Arab Emirates, India, Hong Kong, China, Singapore, and Australia. Evertz was named one of Canada’s 50 Best Managed Companies, which recognizes excellence in Canadian-owned and Canadian-managed companies. Canada’s 50 Best Managed Companies identifies Canadian corporate success through companies focused on their core vision, creating stakeholder value and excelling in the global economy.Evertz makes certain there is an equal employment opportunity for all employees and applicants for employment, including persons with disabilities. In compliance with AODA, Evertz will strive to provide accommodation to persons with disabilities in the recruitment process upon request. If you are selected for an interview and you require accommodation due to a disability during the recruitment process, please notify Human Resources upon scheduling your interview.Thank you for considering a career with Evertz!When you apply to a job on this site, the personal data contained in your application will be collected by Evertz Microsystems Ltd (“Controller”), which is located at 5292 John Lucas Drive, Burlington, Ontario, Canada and can be contacted by emailing privacy@evertz.com. Controller’s data protection officer is Nadiera Toolsieram, who can be contacted at privacy@evertz.com. Your personal data will be processed for the purposes of managing Controller’s and its' subsidiaries' and affiliates' recruitment related activities, which include setting up and conducting interviews and tests for applicants, evaluating and assessing the results thereto, and as is otherwise needed in the recruitment and hiring processes. Such processing is legally permissible under Art. 6(1)(f) of Regulation (EU) 2016/679 (General Data Protection Regulation) as necessary for the purposes of the legitimate interests pursued by the Controller, which are the solicitation, evaluation, and selection of applicants for employment.A complete privacy policy can be found at https://evertz.com/contact/privacy/Your personal data will be retained by Controller as long as Controller determines it is necessary to evaluate your application for employment. Under the GDPR, you have the right to request access to your personal data, to request that your personal data be rectified or erased, and to request that processing of your personal data be restricted. You also have to right to data portability. In addition, you may lodge a complaint with an EU supervisory authority.Powered by JazzHRsBWAz9hf4I",onsite,NaN,"Burlington, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Internet Publishing'}]",2023-01-25,https://ca.linkedin.com/jobs/view/software-development-engineer-at-evertz-3490741560?refId=YAMKKs%2BpMz8x1B9PRMejdw%3D%3D&trackingId=xOf62R4s2Hppwe9DXeZxog%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
Software Engineer - Mobile Development,RideCo On-Demand Transit,"This is an opportunity in the exciting and fast-growing transportation technology industry. Public transit is being transformed from a system of static, scheduled fixed-routes, to a dynamic on-demand network, and you will be one of the pioneers shaping this transformation.As the newest member of our Software Engineering team, you will contribute to the design and development of RideCo’s industry-leading ridesharing mobile applications. The ideal candidate must possess a sound grasp of mobile application development principles, leveraging their ability to understand business requirements and translate them directly into product and implementation decisions. You will thrive in a small-team environment with fast-paced agile iterations, where every developer contributes code that delivers a meaningful impact to our customers and the company.Your day-to-day responsibilities will include:Develop sophisticated new features and user interfaces while ensuring the best performance and user experience of our native mobile application.Delight our users by delivering new features and improvements to our cross-platform mobile applications that allow them to search, book, and ride with greater ease across multiple modes of transit.Collaborate with other developers, product owners and the rest of the team to deliver well-architected and high-quality solutions.Assist in the upkeep of code quality, reusability and continual code evaluation.Writing clean, readable and testable codeYour playground / what you’ll learn:At RideCo you’ll get a chance to play, learn, and build with the following tools and technologies as part of a cross-functional team that is the world’s foremost innovator in on-demand transit software.Ionic hybrid apps for Android and iOSKotlin for AndroidWorking with internal and externally built APIsDevelopment Processes: Agile, continuous integration, Jenkins, zero-downtime software updatesQualifications and Experience:Requirements:Degree in Computer Science, Software Engineering, or a related discipline.3+ years of professional software development experience.Have built and maintained mobile applications.Expertise with hybrid web frameworks (any of: Cordova, Phonegap, Capacitor).Expertise with Kotlin programming language.Knowledge of the Android SDK and Android Studio.Experience with consuming RESTful APIs within a mobile app. In-depth knowledge in HTML5, CSS3, and ES6+.A problem-solving attitude and excellent technical and communication skills Preferred:Experience in deploying mobile apps to app marketplaces.Thorough awareness of the app lifecycle, architectural concepts and design elements.Practical knowledge of mobile app architecture, flow, design, implementation and releaseExperience with common JavaScript libraries / frameworks (any of: Angular, AngularJS, React, Vue).Familiarity with Agile build and development processes.Excitement for learning new domains and new skills.Compensation and Benefits:Base Salary: $90K - $120K + performance-based bonus + stock optionsWork-Life Balance & Additional Perks: Flex-time work schedules, vacation time, weekly catered lunches, social events, casual dress codeBenefits Plan: Medical, dental, prescription, life/health spending accounts and moreWork Environment: Located in KW's most desirable work space in the heart of Uptown Waterloo Commuter Program: Complimentary rides to and from work Who we are: http://www.rideco.comRideCo powers on-demand transit. Public transit agencies use RideCo's cloud-based software platform to provide on-demand shared rides in dynamically routed buses and vans. Our clients include some of the world’s largest transportation operators such as Los Angeles Metro, San Antonio Metro, and Calgary Transit.Have you experienced getting frustrated with transfers and waiting while taking a public bus? Have you seen buses drive around in low-density areas with very few passengers on-board and wondered how inefficient that seems to be? You're likely aware of the first & last mile access challenges faced by transit hubs. We are solving these problems by re-imagining shared mobility. Imagine a world where vehicles have dynamic routes responsive to real-time trip demand. This 'dynamic shuttle' (or van /sedan) would pick you up, on-demand, at or near your doorstep, and take you to your destination or transit hub. Along the way, it may pick-up other passengers going in your direction. Your experience will be seamless: less waiting, less walking, fewer transfers, shorter travel time, and timely pickups and drop-offs. RideCo's 'dynamic shuttle' platform enables this seamless experience and low-cost shared rides for vehicle fleet operators and their passengers. By seamlessly moving more people in fewer vehicles we are catalyzing a generational shift in how people get around cities and towns. This means commuters spend less time in transit and more time doing what they enjoy.RideCo powers a diverse range of use cases, including residential/ suburban travel; first-mile-last-mile connections for transit hubs; and corporate employee transportation. We are investing to scale up and capture the growing demand for on-demand shared rides solutions.RideCo is proud to be an equal opportunity employer, we are committed to building and supporting a culture of diversity, inclusion, and accessibility. We hire the best talent regardless of race, color, creed, national origin, ancestry, disability, marital status, age, veteran status, sex, sexual orientation, gender identity, and expression. Building a team that represents a variety of backgrounds, perspectives, and skills benefits our employees, our customers, our products, and our community. In accordance with the Accessibility for Ontarians with Disabilities Act, accommodations are available upon request for candidates taking part in all aspects of the selection process. If you require special accommodation to complete any portion of the application or interview process, please contact people@rideco.com.",onsite,NaN,"Waterloo, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Software Development'}]",2023-04-18,https://ca.linkedin.com/jobs/view/software-engineer-mobile-development-at-rideco-on-demand-transit-3575187761?refId=YAMKKs%2BpMz8x1B9PRMejdw%3D%3D&trackingId=oAaNOD4CtOQQkiZladNULg%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
Intermediate Software Design Engineer,Evertz,"As a member of the R&D team, you will be challenged with designing and developing the latest broadcast equipment incorporating the most advanced video technology in the industry.Requirements:Full stack developmentStrong C, C++ programming skillsStructured, object oriented design and programming techniquesGeneral understanding of Linux programmingExperience with Ethernet networking (Protocols & Programming), familiar with x86 architectureDesirable:Knowledge of video standards H.264, MPEG2 and HEVCKnowledge of video transmission, container formats (Transport streams, MP4), demuxing & muxing.Experience with open source tools like ffmpeg, x264 librariesExperience with Nvidia CudaExperience with containersQualifications:Bachelors Degree or Diploma in computer science or equivalentA minimum of 4 years experience in software developmentBe results oriented, self-motivated, and a team playerStrong analytical, research, and problem-solving skillsExcellent academic backgroundWhat we offer:Employer funded benefits programCompetitive total compensation packageWork-life balanceEmployee Assistance planEmployee Discount PlatformCareer progressionCasual work environmentSocial events and sports teamsAbout Evertz:Evertz Microsystems (TSX:ET) is a leading global manufacturer of broadcast equipment and solutions that deliver content to television sets, on-demand services, WebTV, IPTV, and mobile devices (like phones and tablets). Evertz has expertise in delivering complete end-to-end broadcast solutions for all aspects of broadcast production including content creation, content distribution and content delivery.Considered as an innovator by their customers, Evertz delivers cutting edge solutions that are unmatched in the industry in both hardware and software. Evertz delivers products and solutions that can be found in major broadcast facilities on every continent. Evertz’ customer base also includes telcos, satellite, cable TV, and IPTV providers.With over 1700 employees, that include hardware and software engineers, Evertz is one of the leaders in the broadcast industry. Evertz has a global presence with offices located in: Canada, United States, United Kingdom, Germany, United Arab Emirates, India, Hong Kong, China, Singapore, and Australia. Evertz was named one of Canada’s 50 Best Managed Companies, which recognizes excellence in Canadian-owned and Canadian-managed companies. Canada’s 50 Best Managed Companies identifies Canadian corporate success through companies focused on their core vision, creating stakeholder value and excelling in the global economy.Evertz makes certain there is an equal employment opportunity for all employees and applicants for employment, including persons with disabilities. In compliance with AODA, Evertz will strive to provide accommodation to persons with disabilities in the recruitment process upon request. If you are selected for an interview and you require accommodation due to a disability during the recruitment process, please notify Human Resources upon scheduling your interview.Thank you for considering a career with Evertz!When you apply to a job on this site, the personal data contained in your application will be collected by Evertz Microsystems Ltd (“Controller”), which is located at 5292 John Lucas Drive, Burlington, Ontario, Canada and can be contacted by emailing privacy@evertz.com. Controller’s data protection officer is Nadiera Toolsieram, who can be contacted at privacy@evertz.com. Your personal data will be processed for the purposes of managing Controller’s and its' subsidiaries' and affiliates' recruitment related activities, which include setting up and conducting interviews and tests for applicants, evaluating and assessing the results thereto, and as is otherwise needed in the recruitment and hiring processes. Such processing is legally permissible under Art. 6(1)(f) of Regulation (EU) 2016/679 (General Data Protection Regulation) as necessary for the purposes of the legitimate interests pursued by the Controller, which are the solicitation, evaluation, and selection of applicants for employment.A complete privacy policy can be found at https://evertz.com/contact/privacy/Your personal data will be retained by Controller as long as Controller determines it is necessary to evaluate your application for employment. Under the GDPR, you have the right to request access to your personal data, to request that your personal data be rectified or erased, and to request that processing of your personal data be restricted. You also have to right to data portability. In addition, you may lodge a complaint with an EU supervisory authority.Powered by JazzHR0h5Wq7cY5v",onsite,NaN,"Burlington, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Internet Publishing'}]",2023-01-26,https://ca.linkedin.com/jobs/view/intermediate-software-design-engineer-at-evertz-3492430946?refId=YAMKKs%2BpMz8x1B9PRMejdw%3D%3D&trackingId=H6WaLdcX0Im3w%2FRbjcVFUQ%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
Computer Vision Engineer,TalentLab,"Computer Vision Engineer - AutomotiveHybrid-Remote - TorontoOur globally recognized client is building a comprehensive set of cloud-connected automotive platforms for telematics and connectivity, computing, and driver assistance and autonomy. We're assisting in the search for experienced computer vision engineers with deep embedded C++ experience to join their groundbreaking team to develop a new suite of Autonomous Driving and ADAS products for a worldwide customer base.Responsibilities In This Role Shall Include The FollowingDesign and implement APIs and sample code as SDK on PC, Linux, and Automotive embedded platform.Implement and optimize computer vision use cases with the SDK for Autonomous driving and ADAS.Document the APIs and use cases as reference for the customers.Closely collaborate with feature owners and domain/technology experts to define/validate APIs across software and hardware SoC platforms.Optimize algorithm implementation for run-time performance on PC/Linux platforms.Optimize algorithm implementation on SIMD processors such as ARM NEON and Hexagon DSP on Snapdragon platform.Debug in different software environments. Interact closely with internal teams and external customers.Must Have SkillsStrong C++ programming skills.Development/Debugging on embedded system.Preferred Qualifications5+ years software or computer vision algorithm development experience e.g. object detection, tracking, feature detection, 6DOF, SLAM, 3D reconstruction.Excellent C++ and Object-Oriented Programming skills demonstrated through relevant industry experience.Digital Signal Processing (DSP) and real time systems coding experience.Strong skills in analyzing performance of AI/CV solutions on heterogenous architectures (core, cache, memory, bus, etc.).Strong background of computer vision algorithms and mathematical linear algebra, geometry, graph algorithms. Strong analytical skills, mathematical knowledge of image processing and computer vision algorithms and performance optimization on various SIMD and DSP architecturesExpert in DSP assembly/intrinsic and C/C++ programming in image/video/computer vision domains3+ years of hands on experience on DSP algorithms development and optimization.Experience with C++11/C++14Experience with version control software such as Git.Experience with CI/CD process.Experience with computer vision toolkits such as OpenCV, Dlib etc.Expert in Code Optimization and high performance compute on x86, ARM and DSP environments.Experience with GP-GPU programming such as OpenCL.Optimization in intrinsic or assembly instructionsMulti-threading programming experienceTesting and debugging on embedded systemsExperience with software process improvements through measurable KPIsCandidates with knowledge and experience in the following areas are preferred:Familiar with Operating System programming such as QNX, Linux, windows.Python experienceMachine Learning, Neural Networks How to Apply?You can apply directly to gord.marriage@talentlab.com or on our website at www.talentlab.com. We want to thank all applicants for their interest, but only those in consideration will be contacted.",onsite,NaN,"Markham, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Staffing and Recruiting'}]",2023-02-06,https://ca.linkedin.com/jobs/view/computer-vision-engineer-at-talentlab-3506264526?refId=UumfIGaRLmrQ3KvERtSekA%3D%3D&trackingId=TIp0R69dp4pVmqyewIBsWg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Engineer,NTENT,"Position: Full timeLocation: Toronto, Ontario (Initially Remote)About UsNTENT provides a Platform-as-a-Service (PaaS), allowing industry partners to customize, localize and integrate search technologies directly into their business-to-consumer offerings. We are a unique group of brilliant minds intent on discovering, learning and building. We work in a vibrant atmosphere, with an emphasis on personal and professional development. This is an opportunity to tackle complex problems usually reserved for a handful of large companies in the search industry.About The OpportunityWe are looking for a talented Machine Learning Engineer to join our team and deliver machine learning-driven products. The right candidate will work on development, deployment, and lifecycle management of machine learning models for various large-scale applications (natural language understanding, web search and ranking, recommendation, personalization, dialog/conversation management).KeywordsMachine learning, natural language processing, learning-to-rank, online learning, deep learning, interactive machine learning, machine teaching, conversational agents, human computer interactionDuties And ResponsibilitiesDesign, implement, and deploy machine learning algorithms.Manage machine learning algorithm lifecycle.Coordinate data collection and annotation efforts.Work with real-time data and content coming from various data sources.Manage machine learning data pipelines. Design tests for machine learning algorithm effectiveness and performance monitoring.Design tools and interfaces for interactive machine learning and teaching.Research and development on cutting-edge machine learning technologies.Qualifications And SkillsGraduate degree in Computer Science with a strong background in machine learning required.Strong problem-solving abilities, solid background in algorithms and data structures required.Strong programming skills in Python and Scala required. Experience in other programming languages (eg. Java, R, Haskell) a plus.Solid knowledge of machine learning tools (eg. scikit-learn, tensorflow, keras, pytorch, Spark MLlib) required.Experience with distributed and streaming data technologies (eg. Hadoop, Spark, Kafka) required.Experience with building and deploying API's with Docker and Kubernetes required.Experience with natural processing tasks (eg. named entity recognition, language modeling, vector representations) required.Experience with Elastic Search, Lucene a plus but not required.Experience with ranking algorithms a plus but not required.Experience with interactive machine learning (eg. active learning, reinforcement learning, machine teaching) a plus but not required.The ideal candidate will be self-motivated, possess excellent communication skills (both oral and written) and be able to work independently. A keen interest in various aspects of natural language processing is essential in our multi-disciplinary team.We offer a full comprehensive benefits package including medical, dental and vision. Employees receive a generous time off (PTO) plan and 13 holidays per year. We also offer 401(k) benefits, long term disability benefits and life.",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-02-03,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-ntent-3500412274?refId=UumfIGaRLmrQ3KvERtSekA%3D%3D&trackingId=RtBf%2BRXLugFRNYeU12FH%2BQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Engineer (Canada),Tiger Analytics,"Tiger Analytics is an advanced analytics consulting firm. We are the trusted analytics partner for several Fortune 100 companies, enabling them to generate business value from data. Our consultants bring deep expertise in Data Science, Machine Learning, and AI. Our business value and leadership have been recognized by various market research firms, including Forrester and Gartner.We are looking for a motivated and passionate Machine Learning Engineers for our team.As part of this job, you will be responsible for:Providing solutions for the deployment, execution, validation, monitoring, and improvement of data science solutionsCreating Scalable Machine Learning systems that are highly performantBuilding reusable production data pipelines for implemented machine learning modelsWriting production-quality code and libraries that can be packaged as containers, installed and deployedRequirementsBachelor's degree or higher in computer science or related, with 5+ years of work experienceAbility to collaborate with Data Engineers and Data Scientist to build data and model pipelines and help running machine learning tests and experimentsAbility to manage the infrastructure and data pipelines needed to bring ML solution to productionEnd-to-end understanding of applications being created and maintain scalable machine learning solutions in productionAbility to abstract complexity of production for machine learning using containersAbility to troubleshoot production machine learning model issues, including recommendations for retrain, revalidate, and improvementsExperience with Big Data Projects using multiple types of structured and unstructured dataAbility to work with a global team, playing a key role in communicating problem context to the remote teamsExcellent communication and teamwork skillsAdditional Skills Required:Python, Spark, Hadoop, Docker, with an emphasis on good coding practices in a continuous integration context, model evaluation, and experimental designTest-driven development (prefer py. test/nose), experience with Cloud environmentsProficiency in statistical tools, relational databases, and expertise in programming language like python/SQL is desired.Good to have:Knowledge of ML frameworks like Scikitlearn, Tensorflow, Keras, etc.Knowledge of MLflow, Airflow, KubernetesKnowledge on any of the cloud-native MLaaS offerings like AWS SageMaker, AzureML, or Google AI platformBenefitsSignificant career development opportunities exist as the company grows. The position offers a unique opportunity to be part of a small, fast-growing, challenging and entrepreneurial environment, with a high degree of individual responsibility.",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-03-12,https://ca.linkedin.com/jobs/view/machine-learning-engineer-canada-at-tiger-analytics-3559055003?refId=UumfIGaRLmrQ3KvERtSekA%3D%3D&trackingId=FQZ2hEjNfzOF%2BRx07LevPg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Engineer (Canada),Tiger Analytics,"Tiger Analytics is an advanced analytics consulting firm. We are the trusted analytics partner for several Fortune 100 companies, enabling them to generate business value from data. Our consultants bring deep expertise in Data Science, Machine Learning, and AI. Our business value and leadership have been recognized by various market research firms, including Forrester and Gartner.We are looking for a motivated and passionate Machine Learning Engineers for our team.As part of this job, you will be responsible for:Providing solutions for the deployment, execution, validation, monitoring, and improvement of data science solutionsCreating Scalable Machine Learning systems that are highly performantBuilding reusable production data pipelines for implemented machine learning modelsWriting production-quality code and libraries that can be packaged as containers, installed and deployedRequirementsBachelor's degree or higher in computer science or related, with 5+ years of work experienceAbility to collaborate with Data Engineers and Data Scientist to build data and model pipelines and help running machine learning tests and experimentsAbility to manage the infrastructure and data pipelines needed to bring ML solution to productionEnd-to-end understanding of applications being created and maintain scalable machine learning solutions in productionAbility to abstract complexity of production for machine learning using containersAbility to troubleshoot production machine learning model issues, including recommendations for retrain, revalidate, and improvementsExperience with Big Data Projects using multiple types of structured and unstructured dataAbility to work with a global team, playing a key role in communicating problem context to the remote teamsExcellent communication and teamwork skillsAdditional Skills Required:Python, Spark, Hadoop, Docker, with an emphasis on good coding practices in a continuous integration context, model evaluation, and experimental designTest-driven development (prefer py. test/nose), experience with Cloud environmentsProficiency in statistical tools, relational databases, and expertise in programming language like python/SQL is desired.Good to have:Knowledge of ML frameworks like Scikitlearn, Tensorflow, Keras, etc.Knowledge of MLflow, Airflow, KubernetesKnowledge on any of the cloud-native MLaaS offerings like AWS SageMaker, AzureML, or Google AI platformBenefitsSignificant career development opportunities exist as the company grows. The position offers a unique opportunity to be part of a small, fast-growing, challenging and entrepreneurial environment, with a high degree of individual responsibility.",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-03-12,https://ca.linkedin.com/jobs/view/machine-learning-engineer-canada-at-tiger-analytics-3559049840?refId=UumfIGaRLmrQ3KvERtSekA%3D%3D&trackingId=P5CmDXRRnRNklmzHBhIxeA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Engineer,MobSquad,Nan,onsite,NaN,"Vancouver, British Columbia, Canada",[],2023-03-22,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-mobsquad-3534854448?refId=UumfIGaRLmrQ3KvERtSekA%3D%3D&trackingId=cisvbdNEPPvPWJTt7rCZOQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
Software Engineer/Developer,Experfy,Nan,onsite,NaN,"Toronto, Ontario, Canada",[],2023-03-02,https://ca.linkedin.com/jobs/view/software-engineer-developer-at-experfy-3545266238?refId=UumfIGaRLmrQ3KvERtSekA%3D%3D&trackingId=yQzuCnfshSdLHhZJIud2LQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
Software Engineer,Experfy,Nan,onsite,NaN,"Toronto, Ontario, Canada",[],2023-03-02,https://ca.linkedin.com/jobs/view/software-engineer-at-experfy-3545264219?refId=UumfIGaRLmrQ3KvERtSekA%3D%3D&trackingId=PFzlLULMlcVJjoZ29D8CqA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
Embedded Software Engineer (Junior/Intermediate/Senior),Evertz,Nan,onsite,NaN,"Burlington, Ontario, Canada",[],2023-01-26,https://ca.linkedin.com/jobs/view/embedded-software-engineer-junior-intermediate-senior-at-evertz-3491145774?refId=UumfIGaRLmrQ3KvERtSekA%3D%3D&trackingId=%2FHqO7B7ydO3KJeurVszXAw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior Machine Learning Engineer,owl.co,"We are not working with recruitment agencies at this time*Owl.co enables insurers to fight illegitimate claims at scale while removing human bias from the process. Our clients are the top insurance companies across North America and are getting incredible results through our AI-powered evidence-based platform. We are on a mission to bring state-of-the-art ML and NLP methods to transform this traditionally manual activity into an equitable process. We are well-funded and have engineering offices in New York City, Toronto, and Vancouver.About the Role:We are looking for an ambitious and motivated Machine Learning Engineer to build the core intelligence behind products. You will be working across different functions – leading the design, implementation, and production of some of the most impactful systems in the insurance industry.What You’ll Be Doing:Collaborate directly with the CTO and the rest of the engineering team to build ML-powered systems and productsCollaborate with internal stakeholders to conduct impactful data analysis to meet customer needsBuild models to classify and rank and annotate documents to power the core fulfillment engineDevise experiments to improve internal processes, data collection, and ML modelsWork cross-functionally to solve challenging product problemsLead technical discussions and help drive technical decisions within the teamDevelop clear, well-documented, and maintainable code across the entire stackMentor junior engineers and contribute to growth of the engineering teamAnalyze user behavior from our platform to discover new features, trends, and insights aimed at improving our productsContribute to the development and direction of our analytics practicesIdeal experience:5+ years of ML experience with a strong track record of applied project work in the industryAdvance Degree or equivalent Extensive experience with PythonExpertise in reporting, dashboard development, and data managementSkilled in common data science tools and query languages such as pandas, NumPy, seaborn, sklearn, and SQLStrong interpersonal and written skills Expertise in A/B testing, statistical analysis, and the theory/practice of working with applied MLFamiliarity with AWS data services (Glue, Athena, QuickSight, etc.)Benefits$1,200 ($100 monthly) per year into a Wellness or Healthcare Spending AccountRRSP matching up to 4% of base salary4 weeks of vacation, 10 public holidays, plus 5 personal daysHybrid work modelDog-friendly officeWeekly team lunches in the office",onsite,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering'}, {'Industries': 'Technology, Information and Internet'}]",2023-02-13,https://ca.linkedin.com/jobs/view/senior-machine-learning-engineer-at-owl-co-3520478094?refId=UumfIGaRLmrQ3KvERtSekA%3D%3D&trackingId=AgdaSZ0L2wRRrBHsVVEWBg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
